"Step","cart-pole-average-reward-baseline-2025-03-10-15-36-09 - train/avg_train_entropy","cart-pole-average-reward-baseline-2025-03-10-15-36-09 - train/avg_train_entropy__MIN","cart-pole-average-reward-baseline-2025-03-10-15-36-09 - train/avg_train_entropy__MAX","cart-pole-average-reward-baseline-2025-03-10-13-56-33 - train/avg_train_entropy","cart-pole-average-reward-baseline-2025-03-10-13-56-33 - train/avg_train_entropy__MIN","cart-pole-average-reward-baseline-2025-03-10-13-56-33 - train/avg_train_entropy__MAX","cart-pole-average-reward-baseline-2025-03-10-13-05-59 - train/avg_train_entropy","cart-pole-average-reward-baseline-2025-03-10-13-05-59 - train/avg_train_entropy__MIN","cart-pole-average-reward-baseline-2025-03-10-13-05-59 - train/avg_train_entropy__MAX","cart-pole-average-reward-baseline-2025-03-10-11-56-17 - train/avg_train_entropy","cart-pole-average-reward-baseline-2025-03-10-11-56-17 - train/avg_train_entropy__MIN","cart-pole-average-reward-baseline-2025-03-10-11-56-17 - train/avg_train_entropy__MAX","cart-pole-average-reward-baseline-2025-03-10-10-16-06 - train/avg_train_entropy","cart-pole-average-reward-baseline-2025-03-10-10-16-06 - train/avg_train_entropy__MIN","cart-pole-average-reward-baseline-2025-03-10-10-16-06 - train/avg_train_entropy__MAX"
"1845","0.3606704954529969","0.3606704954529969","0.3606704954529969","0.24672779143366652","0.24672779143366652","0.24672779143366652","0.2834554784695591","0.2834554784695591","0.2834554784695591","0.3606704954529969","0.3606704954529969","0.3606704954529969","0.3606704954529969","0.3606704954529969","0.3606704954529969"
"1846","0.37612612880290586","0.37612612880290586","0.37612612880290586","0.25165040805836014","0.25165040805836014","0.25165040805836014","0.30487789513554436","0.30487789513554436","0.30487789513554436","0.37612612880290586","0.37612612880290586","0.37612612880290586","0.37612612880290586","0.37612612880290586","0.37612612880290586"
"1847","0.3786128032637678","0.3786128032637678","0.3786128032637678","0.2539712142998195","0.2539712142998195","0.2539712142998195","0.26330641170138636","0.26330641170138636","0.26330641170138636","0.3786128032637678","0.3786128032637678","0.3786128032637678","0.3786128032637678","0.3786128032637678","0.3786128032637678"
"1848","0.36679143450148693","0.36679143450148693","0.36679143450148693","0.23132774399350797","0.23132774399350797","0.23132774399350797","0.2203237706739257","0.2203237706739257","0.2203237706739257","0.36679143450148693","0.36679143450148693","0.36679143450148693","0.36679143450148693","0.36679143450148693","0.36679143450148693"
"1849","0.3446141245360137","0.3446141245360137","0.3446141245360137","0.2581859947574203","0.2581859947574203","0.2581859947574203","0.2669723084655314","0.2669723084655314","0.2669723084655314","0.3446141245360137","0.3446141245360137","0.3446141245360137","0.3446141245360137","0.3446141245360137","0.3446141245360137"
"1850","0.3530040231766687","0.3530040231766687","0.3530040231766687","0.23742695063222113","0.23742695063222113","0.23742695063222113","0.270294762568695","0.270294762568695","0.270294762568695","0.3530040231766687","0.3530040231766687","0.3530040231766687","0.3530040231766687","0.3530040231766687","0.3530040231766687"
"1851","0.36456117835524676","0.36456117835524676","0.36456117835524676","0.2231096426681425","0.2231096426681425","0.2231096426681425","0.2620359834276034","0.2620359834276034","0.2620359834276034","0.36456117835524676","0.36456117835524676","0.36456117835524676","0.36456117835524676","0.36456117835524676","0.36456117835524676"
"1852","0.3479461096648475","0.3479461096648475","0.3479461096648475","0.24300711808757186","0.24300711808757186","0.24300711808757186","0.24388155808951248","0.24388155808951248","0.24388155808951248","0.3479461096648475","0.3479461096648475","0.3479461096648475","0.3479461096648475","0.3479461096648475","0.3479461096648475"
"1853","0.3624852254019453","0.3624852254019453","0.3624852254019453","0.2812516118630298","0.2812516118630298","0.2812516118630298","0.24871405061485938","0.24871405061485938","0.24871405061485938","0.3624852254019453","0.3624852254019453","0.3624852254019453","0.3624852254019453","0.3624852254019453","0.3624852254019453"
"1854","0.3622377288638053","0.3622377288638053","0.3622377288638053","0.25696080317677594","0.25696080317677594","0.25696080317677594","0.26403478384928936","0.26403478384928936","0.26403478384928936","0.3622377288638053","0.3622377288638053","0.3622377288638053","0.3622377288638053","0.3622377288638053","0.3622377288638053"
"1855","0.346807817664065","0.346807817664065","0.346807817664065","0.2853808302949616","0.2853808302949616","0.2853808302949616","0.2653476730200689","0.2653476730200689","0.2653476730200689","0.346807817664065","0.346807817664065","0.346807817664065","0.346807817664065","0.346807817664065","0.346807817664065"
"1856","0.3617255175685629","0.3617255175685629","0.3617255175685629","0.2954909039427412","0.2954909039427412","0.2954909039427412","0.25348467291564275","0.25348467291564275","0.25348467291564275","0.3617255175685629","0.3617255175685629","0.3617255175685629","0.3617255175685629","0.3617255175685629","0.3617255175685629"
"1857","0.3369074184521544","0.3369074184521544","0.3369074184521544","0.25099076283103977","0.25099076283103977","0.25099076283103977","0.29009486490956843","0.29009486490956843","0.29009486490956843","0.3369074184521544","0.3369074184521544","0.3369074184521544","0.3369074184521544","0.3369074184521544","0.3369074184521544"
"1858","0.3804891722310185","0.3804891722310185","0.3804891722310185","0.24464841671774265","0.24464841671774265","0.24464841671774265","0.22528415949267155","0.22528415949267155","0.22528415949267155","0.3804891722310185","0.3804891722310185","0.3804891722310185","0.3804891722310185","0.3804891722310185","0.3804891722310185"
"1859","0.3721950390182692","0.3721950390182692","0.3721950390182692","0.2687261848239437","0.2687261848239437","0.2687261848239437","0.24343664795538608","0.24343664795538608","0.24343664795538608","0.3721950390182692","0.3721950390182692","0.3721950390182692","0.3721950390182692","0.3721950390182692","0.3721950390182692"
"1860","0.36694336475932926","0.36694336475932926","0.36694336475932926","0.21420361232780502","0.21420361232780502","0.21420361232780502","0.2250699866087856","0.2250699866087856","0.2250699866087856","0.36694336475932926","0.36694336475932926","0.36694336475932926","0.36694336475932926","0.36694336475932926","0.36694336475932926"
"1861","0.37445070530043856","0.37445070530043856","0.37445070530043856","0.286754260904082","0.286754260904082","0.286754260904082","0.29195128141223065","0.29195128141223065","0.29195128141223065","0.37445070530043856","0.37445070530043856","0.37445070530043856","0.37445070530043856","0.37445070530043856","0.37445070530043856"
"1862","0.3527722159521414","0.3527722159521414","0.3527722159521414","0.2226867042894966","0.2226867042894966","0.2226867042894966","0.24585493218141233","0.24585493218141233","0.24585493218141233","0.3527722159521414","0.3527722159521414","0.3527722159521414","0.3527722159521414","0.3527722159521414","0.3527722159521414"
"1863","0.3720788003064532","0.3720788003064532","0.3720788003064532","0.28921331796147387","0.28921331796147387","0.28921331796147387","0.28229831717487897","0.28229831717487897","0.28229831717487897","0.3720788003064532","0.3720788003064532","0.3720788003064532","0.3720788003064532","0.3720788003064532","0.3720788003064532"
"1864","0.36873222646502074","0.36873222646502074","0.36873222646502074","0.22638770683734247","0.22638770683734247","0.22638770683734247","0.269484044567035","0.269484044567035","0.269484044567035","0.36873222646502074","0.36873222646502074","0.36873222646502074","0.36873222646502074","0.36873222646502074","0.36873222646502074"
"1865","0.3494810605694723","0.3494810605694723","0.3494810605694723","0.2774458887637914","0.2774458887637914","0.2774458887637914","0.2359168825427509","0.2359168825427509","0.2359168825427509","0.3494810605694723","0.3494810605694723","0.3494810605694723","0.3494810605694723","0.3494810605694723","0.3494810605694723"
"1866","0.3421181670259138","0.3421181670259138","0.3421181670259138","0.22527001112319026","0.22527001112319026","0.22527001112319026","0.2422950447531007","0.2422950447531007","0.2422950447531007","0.3421181670259138","0.3421181670259138","0.3421181670259138","0.3421181670259138","0.3421181670259138","0.3421181670259138"
"1867","0.3765487938375779","0.3765487938375779","0.3765487938375779","0.2627068571601009","0.2627068571601009","0.2627068571601009","0.2656030258001655","0.2656030258001655","0.2656030258001655","0.3765487938375779","0.3765487938375779","0.3765487938375779","0.3765487938375779","0.3765487938375779","0.3765487938375779"
"1868","0.37837254817320787","0.37837254817320787","0.37837254817320787","0.2635563866001621","0.2635563866001621","0.2635563866001621","0.2934132228043712","0.2934132228043712","0.2934132228043712","0.37837254817320787","0.37837254817320787","0.37837254817320787","0.37837254817320787","0.37837254817320787","0.37837254817320787"
"1869","0.3569641532593545","0.3569641532593545","0.3569641532593545","0.2908350296824983","0.2908350296824983","0.2908350296824983","0.26710698764351365","0.26710698764351365","0.26710698764351365","0.3569641532593545","0.3569641532593545","0.3569641532593545","0.3569641532593545","0.3569641532593545","0.3569641532593545"
"1870","0.35794195881472385","0.35794195881472385","0.35794195881472385","0.2798870216309508","0.2798870216309508","0.2798870216309508","0.26371822422845137","0.26371822422845137","0.26371822422845137","0.35794195881472385","0.35794195881472385","0.35794195881472385","0.35794195881472385","0.35794195881472385","0.35794195881472385"
"1871","0.35766263646311386","0.35766263646311386","0.35766263646311386","0.2966313866653277","0.2966313866653277","0.2966313866653277","0.2813942860652548","0.2813942860652548","0.2813942860652548","0.35766263646311386","0.35766263646311386","0.35766263646311386","0.35766263646311386","0.35766263646311386","0.35766263646311386"
"1872","0.3673633003819565","0.3673633003819565","0.3673633003819565","0.26214669916904","0.26214669916904","0.26214669916904","0.24260998357223507","0.24260998357223507","0.24260998357223507","0.3673633003819565","0.3673633003819565","0.3673633003819565","0.3673633003819565","0.3673633003819565","0.3673633003819565"
"1873","0.36511570148776357","0.36511570148776357","0.36511570148776357","0.24633461627624081","0.24633461627624081","0.24633461627624081","0.2760815814272225","0.2760815814272225","0.2760815814272225","0.36511570148776357","0.36511570148776357","0.36511570148776357","0.36511570148776357","0.36511570148776357","0.36511570148776357"
"1874","0.3805513788119952","0.3805513788119952","0.3805513788119952","0.29178440652065774","0.29178440652065774","0.29178440652065774","0.2578219029304977","0.2578219029304977","0.2578219029304977","0.3805513788119952","0.3805513788119952","0.3805513788119952","0.3805513788119952","0.3805513788119952","0.3805513788119952"
"1875","0.34593511458844245","0.34593511458844245","0.34593511458844245","0.2699678506583994","0.2699678506583994","0.2699678506583994","0.2749382864742946","0.2749382864742946","0.2749382864742946","0.34593511458844245","0.34593511458844245","0.34593511458844245","0.34593511458844245","0.34593511458844245","0.34593511458844245"
"1876","0.3738282542673587","0.3738282542673587","0.3738282542673587","0.2660227332980079","0.2660227332980079","0.2660227332980079","0.256367455123987","0.256367455123987","0.256367455123987","0.3738282542673587","0.3738282542673587","0.3738282542673587","0.3738282542673587","0.3738282542673587","0.3738282542673587"
"1877","0.35212664533157534","0.35212664533157534","0.35212664533157534","0.2934834864389041","0.2934834864389041","0.2934834864389041","0.26664604329824854","0.26664604329824854","0.26664604329824854","0.35212664533157534","0.35212664533157534","0.35212664533157534","0.35212664533157534","0.35212664533157534","0.35212664533157534"
"1878","0.3612029260545636","0.3612029260545636","0.3612029260545636","0.28124156121214555","0.28124156121214555","0.28124156121214555","0.2649010740583193","0.2649010740583193","0.2649010740583193","0.3612029260545636","0.3612029260545636","0.3612029260545636","0.3612029260545636","0.3612029260545636","0.3612029260545636"
"1879","0.3558531960476789","0.3558531960476789","0.3558531960476789","0.2590112047104888","0.2590112047104888","0.2590112047104888","0.2644656550469038","0.2644656550469038","0.2644656550469038","0.3558531960476789","0.3558531960476789","0.3558531960476789","0.3558531960476789","0.3558531960476789","0.3558531960476789"
"1880","0.3530851724592516","0.3530851724592516","0.3530851724592516","0.23374391915235634","0.23374391915235634","0.23374391915235634","0.27037325343134677","0.27037325343134677","0.27037325343134677","0.3530851724592516","0.3530851724592516","0.3530851724592516","0.3530851724592516","0.3530851724592516","0.3530851724592516"
"1881","0.37302183301440345","0.37302183301440345","0.37302183301440345","0.31061295679396245","0.31061295679396245","0.31061295679396245","0.2607907685000206","0.2607907685000206","0.2607907685000206","0.37302183301440345","0.37302183301440345","0.37302183301440345","0.37302183301440345","0.37302183301440345","0.37302183301440345"
"1882","0.35626094343101583","0.35626094343101583","0.35626094343101583","0.30371131769513726","0.30371131769513726","0.30371131769513726","0.25626405286598514","0.25626405286598514","0.25626405286598514","0.35626094343101583","0.35626094343101583","0.35626094343101583","0.35626094343101583","0.35626094343101583","0.35626094343101583"
"1883","0.33616652054125246","0.33616652054125246","0.33616652054125246","0.24964466786064407","0.24964466786064407","0.24964466786064407","0.23830930168314246","0.23830930168314246","0.23830930168314246","0.33616652054125246","0.33616652054125246","0.33616652054125246","0.33616652054125246","0.33616652054125246","0.33616652054125246"
"1884","0.3581113725100377","0.3581113725100377","0.3581113725100377","0.2504502171745733","0.2504502171745733","0.2504502171745733","0.2863271020381961","0.2863271020381961","0.2863271020381961","0.3581113725100377","0.3581113725100377","0.3581113725100377","0.3581113725100377","0.3581113725100377","0.3581113725100377"
"1885","0.37903300008472307","0.37903300008472307","0.37903300008472307","0.2846126179069831","0.2846126179069831","0.2846126179069831","0.23266440019357207","0.23266440019357207","0.23266440019357207","0.37903300008472307","0.37903300008472307","0.37903300008472307","0.37903300008472307","0.37903300008472307","0.37903300008472307"
"1886","0.36218241106211896","0.36218241106211896","0.36218241106211896","0.2551619467803952","0.2551619467803952","0.2551619467803952","0.26718554536230893","0.26718554536230893","0.26718554536230893","0.36218241106211896","0.36218241106211896","0.36218241106211896","0.36218241106211896","0.36218241106211896","0.36218241106211896"
"1887","0.35300533892236535","0.35300533892236535","0.35300533892236535","0.27349975862724707","0.27349975862724707","0.27349975862724707","0.2702154903546501","0.2702154903546501","0.2702154903546501","0.35300533892236535","0.35300533892236535","0.35300533892236535","0.35300533892236535","0.35300533892236535","0.35300533892236535"
"1888","0.3567686588764543","0.3567686588764543","0.3567686588764543","0.2632607409180737","0.2632607409180737","0.2632607409180737","0.27349262122371404","0.27349262122371404","0.27349262122371404","0.3567686588764543","0.3567686588764543","0.3567686588764543","0.3567686588764543","0.3567686588764543","0.3567686588764543"
"1889","0.3622405822405532","0.3622405822405532","0.3622405822405532","0.24404411251695168","0.24404411251695168","0.24404411251695168","0.26392994467711484","0.26392994467711484","0.26392994467711484","0.3622405822405532","0.3622405822405532","0.3622405822405532","0.3622405822405532","0.3622405822405532","0.3622405822405532"
"1890","0.36061330820316195","0.36061330820316195","0.36061330820316195","0.2813785094584274","0.2813785094584274","0.2813785094584274","0.29291837874068777","0.29291837874068777","0.29291837874068777","0.36061330820316195","0.36061330820316195","0.36061330820316195","0.36061330820316195","0.36061330820316195","0.36061330820316195"
"1891","0.34562744998026823","0.34562744998026823","0.34562744998026823","0.2458497673672196","0.2458497673672196","0.2458497673672196","0.25934640573481654","0.25934640573481654","0.25934640573481654","0.34562744998026823","0.34562744998026823","0.34562744998026823","0.34562744998026823","0.34562744998026823","0.34562744998026823"
"1892","0.35429658368063843","0.35429658368063843","0.35429658368063843","0.3042103755369455","0.3042103755369455","0.3042103755369455","0.27299310991647974","0.27299310991647974","0.27299310991647974","0.35429658368063843","0.35429658368063843","0.35429658368063843","0.35429658368063843","0.35429658368063843","0.35429658368063843"
"1893","0.35776508589196526","0.35776508589196526","0.35776508589196526","0.2571494937564183","0.2571494937564183","0.2571494937564183","0.27315594578590263","0.27315594578590263","0.27315594578590263","0.35776508589196526","0.35776508589196526","0.35776508589196526","0.35776508589196526","0.35776508589196526","0.35776508589196526"
"1894","0.36598798304218405","0.36598798304218405","0.36598798304218405","0.23144795242428262","0.23144795242428262","0.23144795242428262","0.23647213767000969","0.23647213767000969","0.23647213767000969","0.36598798304218405","0.36598798304218405","0.36598798304218405","0.36598798304218405","0.36598798304218405","0.36598798304218405"
"1895","0.368161790557212","0.368161790557212","0.368161790557212","0.2847342903628175","0.2847342903628175","0.2847342903628175","0.26077787843964695","0.26077787843964695","0.26077787843964695","0.368161790557212","0.368161790557212","0.368161790557212","0.368161790557212","0.368161790557212","0.368161790557212"
"1896","0.3676629707179719","0.3676629707179719","0.3676629707179719","0.25696994045627536","0.25696994045627536","0.25696994045627536","0.2490139471430164","0.2490139471430164","0.2490139471430164","0.3676629707179719","0.3676629707179719","0.3676629707179719","0.3676629707179719","0.3676629707179719","0.3676629707179719"
"1897","0.37291863980621753","0.37291863980621753","0.37291863980621753","0.25657486324231477","0.25657486324231477","0.25657486324231477","0.297891183464189","0.297891183464189","0.297891183464189","0.37291863980621753","0.37291863980621753","0.37291863980621753","0.37291863980621753","0.37291863980621753","0.37291863980621753"
"1898","0.3623526166960023","0.3623526166960023","0.3623526166960023","0.22072856290575046","0.22072856290575046","0.22072856290575046","0.2770145809403506","0.2770145809403506","0.2770145809403506","0.3623526166960023","0.3623526166960023","0.3623526166960023","0.3623526166960023","0.3623526166960023","0.3623526166960023"
"1899","0.3714711063161092","0.3714711063161092","0.3714711063161092","0.25571989783184784","0.25571989783184784","0.25571989783184784","0.2677256314094562","0.2677256314094562","0.2677256314094562","0.3714711063161092","0.3714711063161092","0.3714711063161092","0.3714711063161092","0.3714711063161092","0.3714711063161092"
"1900","0.3513313808951376","0.3513313808951376","0.3513313808951376","0.23930651141862383","0.23930651141862383","0.23930651141862383","0.25662224541709894","0.25662224541709894","0.25662224541709894","0.3513313808951376","0.3513313808951376","0.3513313808951376","0.3513313808951376","0.3513313808951376","0.3513313808951376"
"1901","0.3368648551630032","0.3368648551630032","0.3368648551630032","0.27902141538326","0.27902141538326","0.27902141538326","0.2704366968534224","0.2704366968534224","0.2704366968534224","0.3368648551630032","0.3368648551630032","0.3368648551630032","0.3368648551630032","0.3368648551630032","0.3368648551630032"
"1902","0.3654630292902284","0.3654630292902284","0.3654630292902284","0.2228055497903303","0.2228055497903303","0.2228055497903303","0.27898376315772844","0.27898376315772844","0.27898376315772844","0.3654630292902284","0.3654630292902284","0.3654630292902284","0.3654630292902284","0.3654630292902284","0.3654630292902284"
"1903","0.36845128893165185","0.36845128893165185","0.36845128893165185","0.260067620529979","0.260067620529979","0.260067620529979","0.2076039570823426","0.2076039570823426","0.2076039570823426","0.36845128893165185","0.36845128893165185","0.36845128893165185","0.36845128893165185","0.36845128893165185","0.36845128893165185"
"1904","0.3585828469139034","0.3585828469139034","0.3585828469139034","0.271715568323318","0.271715568323318","0.271715568323318","0.25738934203123176","0.25738934203123176","0.25738934203123176","0.3585828469139034","0.3585828469139034","0.3585828469139034","0.3585828469139034","0.3585828469139034","0.3585828469139034"
"1905","0.36208138907332327","0.36208138907332327","0.36208138907332327","0.27638316512802735","0.27638316512802735","0.27638316512802735","0.23818216839421136","0.23818216839421136","0.23818216839421136","0.36208138907332327","0.36208138907332327","0.36208138907332327","0.36208138907332327","0.36208138907332327","0.36208138907332327"
"1906","0.37747711821557733","0.37747711821557733","0.37747711821557733","0.2707549136600207","0.2707549136600207","0.2707549136600207","0.2630768496445046","0.2630768496445046","0.2630768496445046","0.37747711821557733","0.37747711821557733","0.37747711821557733","0.37747711821557733","0.37747711821557733","0.37747711821557733"
"1907","0.3849317400916032","0.3849317400916032","0.3849317400916032","0.29388382702036353","0.29388382702036353","0.29388382702036353","0.23835490851828264","0.23835490851828264","0.23835490851828264","0.3849317400916032","0.3849317400916032","0.3849317400916032","0.3849317400916032","0.3849317400916032","0.3849317400916032"
"1908","0.3372778007920544","0.3372778007920544","0.3372778007920544","0.28848131157135937","0.28848131157135937","0.28848131157135937","0.2725870964310365","0.2725870964310365","0.2725870964310365","0.3372778007920544","0.3372778007920544","0.3372778007920544","0.3372778007920544","0.3372778007920544","0.3372778007920544"
"1909","0.3468207772518397","0.3468207772518397","0.3468207772518397","0.2693625597610644","0.2693625597610644","0.2693625597610644","0.24216638735391444","0.24216638735391444","0.24216638735391444","0.3468207772518397","0.3468207772518397","0.3468207772518397","0.3468207772518397","0.3468207772518397","0.3468207772518397"
"1910","0.35135374739740266","0.35135374739740266","0.35135374739740266","0.22652828533691832","0.22652828533691832","0.22652828533691832","0.29131499664429167","0.29131499664429167","0.29131499664429167","0.35135374739740266","0.35135374739740266","0.35135374739740266","0.35135374739740266","0.35135374739740266","0.35135374739740266"
"1911","0.3618425776381522","0.3618425776381522","0.3618425776381522","0.2815741879537838","0.2815741879537838","0.2815741879537838","0.28625888461615956","0.28625888461615956","0.28625888461615956","0.3618425776381522","0.3618425776381522","0.3618425776381522","0.3618425776381522","0.3618425776381522","0.3618425776381522"
"1912","0.3315611958718531","0.3315611958718531","0.3315611958718531","0.3144772609401994","0.3144772609401994","0.3144772609401994","0.22794305582188418","0.22794305582188418","0.22794305582188418","0.3315611958718531","0.3315611958718531","0.3315611958718531","0.3315611958718531","0.3315611958718531","0.3315611958718531"
"1913","0.3652097877247397","0.3652097877247397","0.3652097877247397","0.27696108298363936","0.27696108298363936","0.27696108298363936","0.2529560386514585","0.2529560386514585","0.2529560386514585","0.3652097877247397","0.3652097877247397","0.3652097877247397","0.3652097877247397","0.3652097877247397","0.3652097877247397"
"1914","0.34738059222021356","0.34738059222021356","0.34738059222021356","0.28867758921465875","0.28867758921465875","0.28867758921465875","0.2626781078779907","0.2626781078779907","0.2626781078779907","0.34738059222021356","0.34738059222021356","0.34738059222021356","0.34738059222021356","0.34738059222021356","0.34738059222021356"
"1915","0.3543370921218793","0.3543370921218793","0.3543370921218793","0.29099430885513616","0.29099430885513616","0.29099430885513616","0.2867168306493231","0.2867168306493231","0.2867168306493231","0.3543370921218793","0.3543370921218793","0.3543370921218793","0.3543370921218793","0.3543370921218793","0.3543370921218793"
"1916","0.36820224527192524","0.36820224527192524","0.36820224527192524","0.23945447061344635","0.23945447061344635","0.23945447061344635","0.26899818300499195","0.26899818300499195","0.26899818300499195","0.36820224527192524","0.36820224527192524","0.36820224527192524","0.36820224527192524","0.36820224527192524","0.36820224527192524"
"1917","0.35767306068377475","0.35767306068377475","0.35767306068377475","0.2796179484046917","0.2796179484046917","0.2796179484046917","0.26202220865905224","0.26202220865905224","0.26202220865905224","0.35767306068377475","0.35767306068377475","0.35767306068377475","0.35767306068377475","0.35767306068377475","0.35767306068377475"
"1918","0.36307239985543854","0.36307239985543854","0.36307239985543854","0.2476906341897857","0.2476906341897857","0.2476906341897857","0.21445091899843044","0.21445091899843044","0.21445091899843044","0.36307239985543854","0.36307239985543854","0.36307239985543854","0.36307239985543854","0.36307239985543854","0.36307239985543854"
"1919","0.3483932508783413","0.3483932508783413","0.3483932508783413","0.2760295783616097","0.2760295783616097","0.2760295783616097","0.2592036304126393","0.2592036304126393","0.2592036304126393","0.3483932508783413","0.3483932508783413","0.3483932508783413","0.3483932508783413","0.3483932508783413","0.3483932508783413"
"1920","0.3616364099072753","0.3616364099072753","0.3616364099072753","0.23817632923685378","0.23817632923685378","0.23817632923685378","0.24530844174660937","0.24530844174660937","0.24530844174660937","0.3616364099072753","0.3616364099072753","0.3616364099072753","0.3616364099072753","0.3616364099072753","0.3616364099072753"
"1921","0.357488699206805","0.357488699206805","0.357488699206805","0.2765905327443143","0.2765905327443143","0.2765905327443143","0.2717403398048267","0.2717403398048267","0.2717403398048267","0.357488699206805","0.357488699206805","0.357488699206805","0.357488699206805","0.357488699206805","0.357488699206805"
"1922","0.3779596516652982","0.3779596516652982","0.3779596516652982","0.2982162590451517","0.2982162590451517","0.2982162590451517","0.2596376390830173","0.2596376390830173","0.2596376390830173","0.3779596516652982","0.3779596516652982","0.3779596516652982","0.3779596516652982","0.3779596516652982","0.3779596516652982"
"1923","0.3596818403795473","0.3596818403795473","0.3596818403795473","0.29496587603453905","0.29496587603453905","0.29496587603453905","0.26576852991243943","0.26576852991243943","0.26576852991243943","0.3596818403795473","0.3596818403795473","0.3596818403795473","0.3596818403795473","0.3596818403795473","0.3596818403795473"
"1924","0.3690018767957309","0.3690018767957309","0.3690018767957309","0.31634749662508377","0.31634749662508377","0.31634749662508377","0.2667603112029247","0.2667603112029247","0.2667603112029247","0.3690018767957309","0.3690018767957309","0.3690018767957309","0.3690018767957309","0.3690018767957309","0.3690018767957309"
"1925","0.35469633408100243","0.35469633408100243","0.35469633408100243","0.27740925798590854","0.27740925798590854","0.27740925798590854","0.22810624086835846","0.22810624086835846","0.22810624086835846","0.35469633408100243","0.35469633408100243","0.35469633408100243","0.35469633408100243","0.35469633408100243","0.35469633408100243"
"1926","0.3683564589927225","0.3683564589927225","0.3683564589927225","0.27908708336509874","0.27908708336509874","0.27908708336509874","0.2533167247557608","0.2533167247557608","0.2533167247557608","0.3683564589927225","0.3683564589927225","0.3683564589927225","0.3683564589927225","0.3683564589927225","0.3683564589927225"
"1927","0.3704981705670924","0.3704981705670924","0.3704981705670924","0.2910127721317008","0.2910127721317008","0.2910127721317008","0.2339951170402988","0.2339951170402988","0.2339951170402988","0.3704981705670924","0.3704981705670924","0.3704981705670924","0.3704981705670924","0.3704981705670924","0.3704981705670924"
"1928","0.3724108406675032","0.3724108406675032","0.3724108406675032","0.26532364477428105","0.26532364477428105","0.26532364477428105","0.27080206630116355","0.27080206630116355","0.27080206630116355","0.3724108406675032","0.3724108406675032","0.3724108406675032","0.3724108406675032","0.3724108406675032","0.3724108406675032"
"1929","0.36255822663139925","0.36255822663139925","0.36255822663139925","0.24840940600929767","0.24840940600929767","0.24840940600929767","0.2359611825297195","0.2359611825297195","0.2359611825297195","0.36255822663139925","0.36255822663139925","0.36255822663139925","0.36255822663139925","0.36255822663139925","0.36255822663139925"
"1930","0.3689857928091388","0.3689857928091388","0.3689857928091388","0.24872738110881507","0.24872738110881507","0.24872738110881507","0.23435631569510262","0.23435631569510262","0.23435631569510262","0.3689857928091388","0.3689857928091388","0.3689857928091388","0.3689857928091388","0.3689857928091388","0.3689857928091388"
"1931","0.36801201202037054","0.36801201202037054","0.36801201202037054","0.25017892526581503","0.25017892526581503","0.25017892526581503","0.2467144505232144","0.2467144505232144","0.2467144505232144","0.36801201202037054","0.36801201202037054","0.36801201202037054","0.36801201202037054","0.36801201202037054","0.36801201202037054"
"1932","0.37938988496890014","0.37938988496890014","0.37938988496890014","0.28232669916011377","0.28232669916011377","0.28232669916011377","0.23862019931320935","0.23862019931320935","0.23862019931320935","0.37938988496890014","0.37938988496890014","0.37938988496890014","0.37938988496890014","0.37938988496890014","0.37938988496890014"
"1933","0.36212929118024684","0.36212929118024684","0.36212929118024684","0.27961035444716015","0.27961035444716015","0.27961035444716015","0.24903923717003323","0.24903923717003323","0.24903923717003323","0.36212929118024684","0.36212929118024684","0.36212929118024684","0.36212929118024684","0.36212929118024684","0.36212929118024684"
"1934","0.3585535239193804","0.3585535239193804","0.3585535239193804","0.23028087177277493","0.23028087177277493","0.23028087177277493","0.2720310845530764","0.2720310845530764","0.2720310845530764","0.3585535239193804","0.3585535239193804","0.3585535239193804","0.3585535239193804","0.3585535239193804","0.3585535239193804"
"1935","0.36696177292900384","0.36696177292900384","0.36696177292900384","0.2759034658633292","0.2759034658633292","0.2759034658633292","0.2544151851357551","0.2544151851357551","0.2544151851357551","0.36696177292900384","0.36696177292900384","0.36696177292900384","0.36696177292900384","0.36696177292900384","0.36696177292900384"
"1936","0.3699568064957061","0.3699568064957061","0.3699568064957061","0.2637127930611048","0.2637127930611048","0.2637127930611048","0.25291685193271435","0.25291685193271435","0.25291685193271435","0.3699568064957061","0.3699568064957061","0.3699568064957061","0.3699568064957061","0.3699568064957061","0.3699568064957061"
"1937","0.3659036490138261","0.3659036490138261","0.3659036490138261","0.2658661730957648","0.2658661730957648","0.2658661730957648","0.287913305931221","0.287913305931221","0.287913305931221","0.3659036490138261","0.3659036490138261","0.3659036490138261","0.3659036490138261","0.3659036490138261","0.3659036490138261"
"1938","0.3779635096976723","0.3779635096976723","0.3779635096976723","0.3102402760104022","0.3102402760104022","0.3102402760104022","0.2497919048866143","0.2497919048866143","0.2497919048866143","0.3779635096976723","0.3779635096976723","0.3779635096976723","0.3779635096976723","0.3779635096976723","0.3779635096976723"
"1939","0.3685398211358973","0.3685398211358973","0.3685398211358973","0.25424021482263004","0.25424021482263004","0.25424021482263004","0.26666004300309964","0.26666004300309964","0.26666004300309964","0.3685398211358973","0.3685398211358973","0.3685398211358973","0.3685398211358973","0.3685398211358973","0.3685398211358973"
